,log10(ObjectID),period(days),lower error (days),upper error(days),significance,band pair1,band pair2,iou
344,6.1524244223891635,252.5252525252523,11.398325258876524,1.7565131952408706,0.98,12.0,13.0,0.9672046899518684
345,6.152472421759627,218.6987424822305,3.646579491001461,2.7392797431363647,1.0,12.0,13.0,0.0
346,6.152481287304956,207.57654385054468,13.38016289920165,2.8783528849179163,1.0,12.0,13.0,0.991701407491573
347,6.152546703320648,192.86403085824472,2.900876828086922,7.227488121487738,1.0,12.0,13.0,0.9042650811024421
348,6.152568710232348,,,,,12.0,13.0,
349,6.152605997176146,,,,,12.0,13.0,
350,6.152803992219741,,,,,12.0,13.0,
351,6.152845229827992,,,,,12.0,13.0,
352,6.152852560548432,218.6987424822305,7.663878269951027,8.33666808812859,0.98,12.0,13.0,0.0
353,6.152871803100878,,,,,12.0,13.0,
354,6.152907842413221,,,,,12.0,13.0,
355,6.15291456127629,,,,,12.0,13.0,
356,6.153053190977177,202.42914979757063,1.6365597454396266,1.5559368285543655,1.0,12.0,13.0,0.0
357,6.153066929396409,278.35768963117584,4.927768193867507,4.655061628608621,1.0,12.0,13.0,0.0
358,6.1530708981921665,,,,,12.0,13.0,
359,6.153102341984243,,,,,12.0,13.0,
360,6.153137446441051,,,,,12.0,13.0,
361,6.153148129842976,,,,,12.0,13.0,
362,6.153149350786463,,,,,12.0,13.0,
363,6.153229925468322,202.42914979757063,8.424388215046235,1.99624215547496,1.0,12.0,13.0,0.9598712087755263
364,6.153264714460095,,,,,12.0,13.0,
365,6.15326990205344,,,,,12.0,13.0,
366,6.1533275717117535,252.5252525252523,8.073960324315237,3.647696018185712,1.0,12.0,13.0,0.8747533478477569
367,6.153448988600982,202.42914979757063,9.006764817173831,1.8108272469281133,0.98,12.0,13.0,0.9672756740072036
368,6.153481320039061,252.5252525252523,10.14719637314522,0.5213439194899081,1.0,12.0,13.0,0.8622662386379009
369,6.15348559004906,,,,,12.0,13.0,
370,6.15356793203056,278.35768963117584,11.74841629474713,4.9784976005819885,0.98,12.0,13.0,0.9404958358483736
371,6.1535941561985545,202.42914979757063,10.3564299396605,4.977562428185905,1.0,12.0,13.0,0.9857228795724647
372,6.1536627584504195,252.5252525252523,11.720919306546024,1.613966859816827,0.98,12.0,13.0,0.29480352381138575
373,6.153681965139186,,,,,12.0,13.0,
374,6.153746590933463,207.57654385054468,4.655166933768214,1.77048189221739,1.0,12.0,13.0,0.7871900742424236
375,6.15378987264475,269.1790040376848,14.239230142553197,8.397042653663561,1.0,12.0,13.0,0.8988720378322785
376,6.153839245104761,244.94794856093057,14.864090815159956,3.891909554845285,1.0,12.0,13.0,0.9692195034002506
377,6.1539784939620645,278.35768963117584,13.517486775121256,7.975719229590027,1.0,12.0,13.0,0.9312309913277853
378,6.153995249567656,202.42914979757063,11.03054397830502,2.6169191344249327,1.0,12.0,13.0,0.9920015740567987
379,6.1540150508135865,202.42914979757063,13.395839859312671,8.598277867843535,1.0,12.0,13.0,0.9311471128340137
380,6.1540720124406265,176.21145374449318,13.306394234502022,6.1246826279749484,1.0,12.0,13.0,0.995221370630817
381,6.154082977457822,,,,,12.0,13.0,
382,6.15409241933413,180.09905447996377,8.64498546831598,6.599710999348872,1.0,12.0,13.0,0.9769735381629114
383,6.154128662049795,278.35768963117584,25.92095309921166,2.6010849263768137,0.94,12.0,13.0,0.9969631781293832
384,6.154178300525206,212.99254526091565,8.247177577176188,6.464536845985691,1.0,12.0,13.0,0.5751497801471266
385,6.154180127600091,,,,,12.0,13.0,
386,6.1541910898879815,,,,,12.0,13.0,
387,6.1542191033666365,212.99254526091565,16.72080337858077,2.783123989875122,1.0,12.0,13.0,0.9940879637556298
388,6.154235545219097,,,,,12.0,13.0,
389,6.154255335512255,,,,,12.0,13.0,
390,6.154344837267929,,,,,12.0,13.0,
391,6.1544166688713275,212.99254526091565,9.174632122947031,4.688328045081363,1.0,12.0,13.0,0.8754376303512579
392,6.154431581570808,,,,,12.0,13.0,
393,6.154505528821043,192.86403085824472,10.091180117262638,1.326196137002256,0.98,12.0,13.0,0.9750579172986087
394,6.154678935943562,260.5863192182408,8.791676930994413,2.8805995186430664,0.98,12.0,13.0,0.9812630278264898
395,6.15474310944612,188.41262364578407,9.182209214530644,2.1333537812242582,1.0,12.0,13.0,0.9587754616916365
396,6.154817611806885,212.99254526091565,7.446229958717765,2.8736308895726097,0.98,12.0,13.0,0.8837521977634492
397,6.154909429786592,,,,,12.0,13.0,
398,6.154917333738289,197.53086419753063,7.489942862869896,6.671862198853319,1.0,12.0,13.0,0.0
399,6.154964450465607,192.86403085824472,9.36982667362392,4.897368252441311,1.0,12.0,13.0,0.9012269796501833
400,6.154982383876769,197.53086419753063,12.403041075044284,4.63155932723646,1.0,12.0,13.0,0.9764458588240956
401,6.155011562081773,260.5863192182408,8.675896227854537,2.531376838381334,0.98,12.0,13.0,0.9493208658897135
402,6.155013081726242,202.42914979757063,10.162653305060132,2.8394571746927117,1.0,12.0,13.0,0.9963614285206985
403,6.155066873714835,188.41262364578407,7.099664915918936,5.838196770703576,1.0,12.0,13.0,0.5514107476808877
404,6.155352740777766,218.6987424822305,9.03975020082936,1.663333277347249,1.0,12.0,13.0,0.7715349837306902
405,6.155404972446515,,,,,12.0,13.0,
406,6.155487254948293,,,,,12.0,13.0,
407,6.155489683715156,298.73039581777425,16.13566628262572,5.41084268296953,1.0,12.0,13.0,0.9101670718677534
408,6.155645400035372,188.41262364578407,15.44178929932525,6.835300357666171,1.0,12.0,13.0,0.9853900596207382
409,6.155721264952355,202.42914979757063,13.740222039938118,5.536813970314114,1.0,12.0,13.0,0.9791778360346456
410,6.155732491834328,202.42914979757063,13.224711388544849,0.4661321979190234,0.98,12.0,13.0,0.9892299571619159
411,6.155740380821011,,,,,12.0,13.0,
412,6.1558177459809595,207.57654385054468,10.713939620001696,5.484526631381613,1.0,12.0,13.0,0.9117422633012661
413,6.155856271723966,,,,,12.0,13.0,
414,6.155862945127449,,,,,12.0,13.0,
415,6.1559263373466795,,,,,12.0,13.0,
416,6.155976680555106,252.5252525252523,4.567757260020073,2.630756249328954,1.0,12.0,13.0,0.37120796415944907
417,6.156115852189854,,,,,12.0,13.0,
418,6.1561758732467435,,,,,12.0,13.0,
419,6.156190119451199,260.5863192182408,3.4617450093019784,2.787983353227105,0.98,12.0,13.0,0.0
420,6.156232249108567,252.5252525252523,12.286396422479754,0.940475539802918,1.0,12.0,13.0,0.988425878661539
421,6.1562452811965,,,,,12.0,13.0,
422,6.156273768585104,,,,,12.0,13.0,
423,6.156281950787457,162.20600162205983,7.289517016703485,1.6384979187024271,1.0,12.0,13.0,0.9956363423199872
424,6.156315587110983,188.41262364578407,9.900651327200222,1.3828059443694372,1.0,12.0,13.0,0.9956461327758326
425,6.156369823983221,192.86403085824472,7.041600211645459,5.609149495040271,0.98,12.0,13.0,0.40609565794257824
426,6.156417086348703,192.86403085824472,12.771912264621449,1.144015483441109,1.0,12.0,13.0,0.9986445485933235
427,6.156418601083045,,,,,12.0,13.0,
428,6.156424054082933,,,,,12.0,13.0,
429,6.15645283267036,202.42914979757063,6.146639113555722,3.630904571084926,1.0,12.0,13.0,0.7024073900667042
430,6.1564670697927335,260.5863192182408,13.13219338034554,1.6134865090859307,1.0,12.0,13.0,0.989079204016724
431,6.156591246176579,,,,,12.0,13.0,
432,6.156606690024603,,,,,12.0,13.0,
433,6.156618196848443,,,,,12.0,13.0,
434,6.156660285001726,,,,,12.0,13.0,
435,6.156675726394914,202.42914979757063,9.284465516861218,1.8632934959961744,1.0,12.0,13.0,0.9914413344408771
436,6.156804686002402,224.7191011235953,6.3642281003319,12.43554954120694,0.98,12.0,13.0,0.9234920807050625
437,6.15689790055806,,,,,12.0,13.0,
438,6.156954787922815,260.5863192182408,8.425162554313886,2.814409989882108,1.0,12.0,13.0,0.9267713273588593
439,6.157010155169734,,,,,12.0,13.0,
440,6.157028306829002,,,,,12.0,13.0,
441,6.157047062746597,,,,,12.0,13.0,
442,6.157087294482663,260.5863192182408,8.817302864859414,3.874954221742257,1.0,12.0,13.0,0.9495460806001162
443,6.157159581245064,184.1620626151011,10.987342522793142,8.8538407517988,1.0,12.0,13.0,0.9042555945660439
444,6.157197080934001,252.5252525252523,9.458255429897063,2.958938401620088,0.98,12.0,13.0,0.9264662779465963
445,6.157214922391151,,,,,12.0,13.0,
446,6.157232763115378,,,,,12.0,13.0,
447,6.157270256486142,,,,,12.0,13.0,
448,6.157358534543287,188.41262364578407,14.252640220043958,5.447763239793119,1.0,12.0,13.0,0.9844942317406095
449,6.157358836834571,212.99254526091565,7.080295648957815,3.971096192175139,1.0,12.0,13.0,0.8134005863823226
450,6.157384833097901,,,,,12.0,13.0,
451,6.157440750018691,,,,,12.0,13.0,
452,6.157452536991314,269.1790040376848,33.22765428609284,10.584585055974117,0.98,12.0,13.0,0.998792227060192
453,6.157476714395592,,,,,12.0,13.0,
454,6.15750572550416,,,,,12.0,13.0,
455,6.157516301988773,,,,,12.0,13.0,
456,6.157542288828448,,,,,12.0,13.0,
457,6.157558303199426,,,,,12.0,13.0,
458,6.157599393978068,269.1790040376848,13.920468622883163,1.4157930038663835,1.0,12.0,13.0,0.9781892953899346
459,6.157601810961625,,,,,12.0,13.0,
460,6.157606644888385,,,,,12.0,13.0,
461,6.157616614692406,,,,,12.0,13.0,
462,6.157636553613866,192.86403085824472,11.584074386151002,2.2950779039840654,1.0,12.0,13.0,0.9782458750651636
463,6.1576507519847485,260.5863192182408,8.688469358937766,3.874981687287459,1.0,12.0,13.0,0.875491690315249
464,6.1576643457346725,,,,,12.0,13.0,
465,6.157676126640438,,,,,12.0,13.0,
466,6.15769787516537,,,,,12.0,13.0,
467,6.157707540826869,,,,,12.0,13.0,
468,6.157737140577086,,,,,12.0,13.0,
469,6.157749523547519,212.99254526091565,13.169562477995155,1.944844434856208,1.0,12.0,13.0,0.8071729562103991
470,6.157855217462326,,,,,12.0,13.0,
471,6.157865483500571,,,,,12.0,13.0,
472,6.157902016550588,,,,,12.0,13.0,
473,6.157939452190565,212.99254526091565,9.153742903292825,14.17488609855485,1.0,12.0,13.0,0.9504751819033878
474,6.157966923067031,212.99254526091565,6.291739652117087,26.632411059008437,1.0,12.0,13.0,0.9982620020420465
475,6.157982318073183,,,,,12.0,13.0,
476,6.157985638493161,,,,,12.0,13.0,
477,6.158023368755124,,,,,12.0,13.0,
478,6.158041478116624,180.09905447996377,11.7023846592692,2.0957045037114312,1.0,12.0,13.0,0.3353717957236161
479,6.158050230703997,,,,,12.0,13.0,
480,6.158059888526735,,,,,12.0,13.0,
481,6.158236407757515,,,,,12.0,13.0,
482,6.1582367094383725,,,,,12.0,13.0,
483,6.158334744616963,,,,,12.0,13.0,
484,6.158363698467135,,,,,12.0,13.0,
485,6.15840049119998,260.5863192182408,4.568817754594136,3.877051117961457,1.0,12.0,13.0,0.0
486,6.15842250503327,197.53086419753063,10.863361643271674,7.748194967161623,1.0,12.0,13.0,0.8129063105560057
487,6.158456579040611,269.1790040376848,19.441304286096624,5.804852603465804,1.0,12.0,13.0,0.9860661784638051
488,6.158478590031136,252.5252525252523,14.65781952504426,2.9599433823582046,1.0,12.0,13.0,0.9893303243683682
489,6.1584834142087805,,,,,12.0,13.0,
490,6.158488539838813,,,,,12.0,13.0,
491,6.158545822176204,260.5863192182408,11.787235167511938,3.981683414826932,0.98,12.0,13.0,0.9883024665754605
492,6.158568130094995,,,,,12.0,13.0,
493,6.15856843154551,,,,,12.0,13.0,
494,6.15859043686798,,,,,12.0,13.0,
495,6.158644993200891,197.53086419753063,10.27346107142543,2.3117832192483263,1.0,12.0,13.0,0.2738343097625191
496,6.158657350313269,,,,,12.0,13.0,
497,6.158686885401261,,,,,12.0,13.0,
498,6.158688693606703,,,,,12.0,13.0,
499,6.158758605110896,278.35768963117584,9.843307377956023,7.970657460121288,1.0,12.0,13.0,0.5429835389247134
500,6.158793556643136,,,,,12.0,13.0,
501,6.158816755676007,,,,,12.0,13.0,
502,6.1588294091716325,278.35768963117584,7.566145036585681,4.420626378306167,0.98,12.0,13.0,0.9956120317408953
503,6.158870681106848,,,,,12.0,13.0,
504,6.15896526038341,,,,,12.0,13.0,
505,6.159011337727985,,,,,12.0,13.0,
506,6.1590429566065845,,,,,12.0,13.0,
507,6.159152550899762,,,,,12.0,13.0,
508,6.159167903935469,,,,,12.0,13.0,
509,6.159258806868892,,,,,12.0,13.0,
510,6.1593566116222265,298.73039581777425,16.990908587577053,11.170988199762917,1.0,12.0,13.0,0.8572175289906483
511,6.159445970862671,,,,,12.0,13.0,
512,6.159448076750951,202.42914979757063,12.330646641774422,7.079422289215472,1.0,12.0,13.0,0.98869139015771
513,6.159461313529178,207.57654385054468,6.64167846709384,4.414577463965912,1.0,12.0,13.0,0.7099279250318714
514,6.159470940023585,,,,,12.0,13.0,
515,6.159493802092654,,,,,12.0,13.0,
516,6.159596065037244,,,,,12.0,13.0,
517,6.159682969611439,,,,,12.0,13.0,
518,6.159700408572813,,,,,12.0,13.0,
519,6.159709127790911,269.1790040376848,19.57976587806172,3.770176484013916,0.94,12.0,13.0,0.9946687528953128
520,6.159761138800128,269.1790040376848,13.804365201267784,3.751127142206371,0.98,12.0,13.0,0.8176343266318634
521,6.159823964602716,,,,,12.0,13.0,
522,6.159836889358326,278.35768963117584,26.73752543739596,9.024444751314832,0.94,12.0,13.0,0.9980873532017068
523,6.159857928835436,,,,,12.0,13.0,
524,6.159910823589551,,,,,12.0,13.0,
525,6.15997603155007,278.35768963117584,19.67903351131548,5.087120149641692,1.0,12.0,13.0,0.9937777734337361
526,6.1599847452363665,197.53086419753063,18.607234638661254,4.16076776696292,1.0,12.0,13.0,0.7771475004905841
527,6.159985947110412,,,,,12.0,13.0,
528,6.1600000688813,260.5863192182408,12.546292022041996,2.122676661841524,1.0,12.0,13.0,0.9909430638537905
529,6.160015992880607,,,,,12.0,13.0,
530,6.1600568517925325,212.99254526091565,11.846733290116704,2.766195837305844,1.0,12.0,13.0,0.9983367951594108
531,6.160095604120189,,,,,12.0,13.0,
532,6.160109121560552,,,,,12.0,13.0,
533,6.1601346533555965,192.86403085824472,11.74926686619716,7.287641331522451,1.0,12.0,13.0,0.9095942397415627
534,6.160135854814856,,,,,12.0,13.0,
535,6.16013795736056,,,,,12.0,13.0,
536,6.160154777359765,278.35768963117584,26.04672300534304,3.624419567820041,1.0,12.0,13.0,0.9931467478519621
537,6.160199527399692,,,,,12.0,13.0,
538,6.160230759594654,,,,,12.0,13.0,
539,6.1602436722497504,,,,,12.0,13.0,
540,6.1602688958638385,269.1790040376848,3.5867610996410235,3.043957316357819,0.98,12.0,13.0,0.0
541,6.160285710792725,252.5252525252523,10.516676903550945,1.6370682700502923,1.0,12.0,13.0,0.9589369707097737
542,6.160316336311876,269.1790040376848,5.952077927625282,4.1375232570691765,1.0,12.0,13.0,0.26199810762914
543,6.1603466594529985,,,,,12.0,13.0,
544,6.160360769499816,,,,,12.0,13.0,
545,6.160373978489888,,,,,12.0,13.0,
546,6.160392290288856,288.1844380403456,14.919981318148416,6.044968265889622,0.98,12.0,13.0,0.949290324066736
547,6.160398594172143,,,,,12.0,13.0,
548,6.160455925291143,,,,,12.0,13.0,
549,6.16054025731816,,,,,12.0,13.0,
550,6.160551960469183,269.1790040376848,14.671089902865504,4.404067564518414,1.0,12.0,13.0,0.9710705590661851
551,6.160572365208987,,,,,12.0,13.0,
552,6.160581667051643,,,,,12.0,13.0,
553,6.160586467924742,,,,,12.0,13.0,
554,6.160693873584228,278.35768963117584,14.216051791183476,4.678070601220952,1.0,12.0,13.0,0.9544479482495773
555,6.160717871218252,202.42914979757063,7.9386327786188815,0.4617938073899665,1.0,12.0,13.0,0.9625755692207393
556,6.160721470748989,,,,,12.0,13.0,
557,6.160734368822478,,,,,12.0,13.0,
558,6.160745166914996,260.5863192182408,8.487303380227274,2.78416375100727,0.98,12.0,13.0,0.9951813947398803
559,6.160751465678315,,,,,12.0,13.0,
560,6.160758664153106,,,,,12.0,13.0,
561,6.160782058372189,202.42914979757063,10.578255671275713,0.909747026979943,1.0,12.0,13.0,0.9834659545175465
562,6.160789256339925,,,,,12.0,13.0,
563,6.160800053067849,288.1844380403456,19.742661449055447,4.285970152458901,1.0,12.0,13.0,0.9931368284410291
564,6.160806351035187,,,,,12.0,13.0,
565,6.16082734360006,288.1844380403456,20.706458328249653,2.725946197677672,0.98,12.0,13.0,0.9965469917416161
566,6.160840538407198,,,,,12.0,13.0,
567,6.16087082497104,192.86403085824472,9.496495845538703,6.674725213430321,1.0,12.0,13.0,0.8068835210148066
568,6.160916400769523,,,,,12.0,13.0,
569,6.160939486684543,192.86403085824472,8.049175008973407,6.570717119692688,1.0,12.0,13.0,0.37196017529301734
570,6.160940985727504,260.5863192182408,22.8815258060107,4.240058620805371,0.96,12.0,13.0,0.9919730410962024
571,6.160970965500191,,,,,12.0,13.0,
572,6.160986554164147,,,,,12.0,13.0,
573,6.160994048514958,,,,,12.0,13.0,
574,6.161026722373441,,,,,12.0,13.0,
575,6.16105729568443,,,,,12.0,13.0,
576,6.161059393773912,252.5252525252523,8.789541450184686,2.03169058835482,1.0,12.0,13.0,0.9581136277412629
577,6.161125028883455,,,,,12.0,13.0,
578,6.161151100352274,,,,,12.0,13.0,
579,6.161197845273972,269.1790040376848,13.443621233521696,4.857915680087615,0.98,12.0,13.0,0.9429828607539856
580,6.161220616618417,,,,,12.0,13.0,
581,6.161220916233412,,,,,12.0,13.0,
582,6.161253573028751,,,,,12.0,13.0,
583,6.161258666069056,,,,,12.0,13.0,
584,6.161281134651547,,,,,12.0,13.0,
585,6.1612844299458995,111.32758140829375,4.425581790746122,3.045373352056018,0.98,12.0,13.0,0.7092009252489841
586,6.161285927798703,260.5863192182408,8.73714683888295,3.877136044654435,0.96,12.0,13.0,0.8447193666755693
587,6.16131977789448,,,,,12.0,13.0,
588,6.161344639558601,260.5863192182408,8.115465677936697,2.820432860194728,1.0,12.0,13.0,0.7173870146483456
589,6.161348832952035,269.1790040376848,6.736771263572052,1.8537240398497372,1.0,12.0,13.0,0.9379757314128658
590,6.161366804179579,184.1620626151011,3.7402437562529087,3.9813578783133607,1.0,12.0,13.0,0.0
591,6.161372494913274,,,,,12.0,13.0,
592,6.161405140313063,,,,,12.0,13.0,
593,6.161426103954801,180.09905447996377,10.369567332409588,7.12429208355934,1.0,12.0,13.0,0.9635054843643517
594,6.161463237064948,269.1790040376848,10.759689941286808,4.663899962071355,0.98,12.0,13.0,0.9877492379386309
595,6.161485695066555,,,,,12.0,13.0,
596,6.1615051577286,,,,,12.0,13.0,
597,6.16150755307288,,,,,12.0,13.0,
598,6.161521924861127,,,,,12.0,13.0,
599,6.161522823082101,184.1620626151011,16.56974636273972,7.531805052664396,1.0,12.0,13.0,0.984723174626912
600,6.161544679219904,180.09905447996377,6.206377068905027,3.799261908168489,1.0,12.0,13.0,0.804942259922036
601,6.161569228638415,,,,,12.0,13.0,
602,6.161583299020967,,,,,12.0,13.0,
603,6.161600063136964,,,,,12.0,13.0,
604,6.161602158605964,,,,,12.0,13.0,
605,6.161661426256137,,,,,12.0,13.0,
606,6.161670704802445,310.0775193798448,19.07322485959133,11.106410979508668,0.96,12.0,13.0,0.9323841745919598
607,6.16169285278905,212.99254526091565,13.93595944671864,2.8468271881494047,1.0,12.0,13.0,0.0
608,6.161707218446718,,,,,12.0,13.0,
609,6.16173235720427,,,,,12.0,13.0,
610,6.16177425190016,,,,,12.0,13.0,
611,6.1617934024151815,202.42914979757063,10.685004517209537,3.04574730817842,1.0,12.0,13.0,0.9692968795752125
612,6.16179549695153,197.53086419753063,11.4187599842476,0.3355284957838478,1.0,12.0,13.0,0.9838629448490117
